version,nPorts,mem,alloc,reserved0,protIds_01,protIds_02,protIds_03,protIds_04,portId_01,txPending_01,txBytes_01,txUsage_01,txPeakUsage_01,rxPending_01,rxBytes_01,rxUsage_01,rxPeakUsage_01,overrunErrs_01,msgs_01_01,msgs_01_02,msgs_01_03,msgs_01_04,reserved1_01,skipped_01,portId_02,txPending_02,txBytes_02,txUsage_02,txPeakUsage_02,rxPending_02,rxBytes_02,rxUsage_02,rxPeakUsage_02,overrunErrs_02,msgs_02_01,msgs_02_02,msgs_02_03,msgs_02_04,reserved1_02,skipped_02,portId_03,txPending_03,txBytes_03,txUsage_03,txPeakUsage_03,rxPending_03,rxBytes_03,rxUsage_03,rxPeakUsage_03,overrunErrs_03,msgs_03_01,msgs_03_02,msgs_03_03,msgs_03_04,reserved1_03,skipped_03,portId_04,txPending_04,txBytes_04,txUsage_04,txPeakUsage_04,rxPending_04,rxBytes_04,rxUsage_04,rxPeakUsage_04,overrunErrs_04,msgs_04_01,msgs_04_02,msgs_04_03,msgs_04_04,reserved1_04,skipped_04
0,4,0,0,0,0,1,5,6,256,1086,590649,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2725178,0,0,0,2682953,6,12,0,12750,0,0,0,0,132,768,0,3313935,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2670666,9,10,0,2117398,5,8,0,6195,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1049,592590,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2731210,0,0,0,2690198,5,12,0,12785,0,0,0,0,132,768,0,3324664,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2677862,9,10,0,2123430,4,8,0,6212,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1049,594453,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2737154,0,0,0,2696667,5,12,0,12812,0,0,0,0,132,768,0,3335049,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2684386,9,10,0,2129374,5,8,0,6229,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1113,596388,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2743330,0,0,0,2704215,5,12,0,12848,0,0,0,0,132,768,0,3346330,16,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2691666,9,10,0,2135550,5,8,0,6247,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1034,598395,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2748898,0,0,0,2710589,4,12,0,12875,0,0,0,0,132,768,0,3356604,18,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2698190,9,10,0,2141118,5,8,0,6262,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1034,600315,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2755074,0,0,0,2718888,4,12,0,12924,0,0,0,0,132,768,0,3368158,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2706562,9,10,0,2147294,3,8,0,6280,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1034,602281,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2761018,0,0,0,2725377,6,12,0,12951,0,0,0,0,132,768,0,3378416,18,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2713086,9,10,0,2153238,5,8,0,6297,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,995,604155,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2767194,0,0,0,2732434,4,12,0,12985,0,0,0,0,132,768,0,3388827,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2720198,9,10,0,2159414,5,8,0,6315,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1067,606108,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2773094,0,0,0,2739054,5,12,0,13012,0,0,0,0,132,768,0,3399030,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2726722,9,10,0,2165314,3,8,0,6332,0,0,0,0,0
0,4,0,0,0,0,1,5,6,256,1111,608074,15,15,0,0,0,0,0,0,0,0,0,0,0,512,0,2779270,0,0,0,2746184,4,12,0,13046,0,0,0,0,132,768,0,3409807,15,74,0,840,0,0,0,57,0,0,0,0,0,257,0,2733834,9,10,0,2171490,3,8,0,6350,0,0,0,0,0
